municipality,score,strong,hasAmount,hasTarget,hasDeadline,title,url,snippet
"牧之原市","6","0","false","true","false","大河ドラマが縁で未来交流誓う 白河市と観光・文化連携協定を締結","https://www.city.makinohara.shizuoka.jp/site/kanko/61491.html","大河ドラマが縁で未来交流誓う 白河市と観光・文化連携協定を締結 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉"
"牧之原市","6","0","false","false","true","","https://www.city.makinohara.shizuoka.jp/site/marin/","マリンカルチャー - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 イベント 体験 サーフィン マリンスポーツ 本文へ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 本文 MY HOMEBEACH なつかしい景色とやさしい潮風 自分なりの海の楽しみ方を見つけたら 帰ってきたい場所になった イベント Event 2026年7月10日更新 マリンスポ"
"牧之原市","6","0","false","true","false","アンケート一覧","https://www.city.makinohara.shizuoka.jp/ques/","アンケート一覧 - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発"
"牧之原市","6","0","false","true","false","お問い合わせ","https://www.city.makinohara.shizuoka.jp/form/detail.php?sec_sec1=5&check","お問い合わせ - 牧之原市ホームページ ページの先頭です。 メニューを飛ばして本文へ 検索 メニュー 当サイトはjavascrptを使用しています。javascrptの設定を有効にしてご覧ください。 本文へ サイトマップ Foreign language 閲覧補助 背景色 白 黒 青 文字サイズ 標準 拡大 メニュー くらし・手続き 市の暮らしに必要な戸籍や住民票の手続きから、ごみや住まいなどに関する情報を発信しています。 子育て・健康・福祉 市の子育て、健康・福祉に関する施設、支援・助成制度などに関する情報を発信"
"牧之原市","6","0","false","true","false","御前崎市、菊川市、掛川市、牧之原市のリノベーション・総合リフォームならユキトシに！新築・古民家再生・注文住宅もお任せください。","https://www.reform-yukitoshi.co.jp/","御前崎市・菊川市|リノベーション・総合リフォーム|ユキトシ 御前崎市、菊川市、掛川市、牧之原市のリノベーション・総合リフォームならユキトシに！新築・古民家再生・注文住宅もお任せください。 --> --> 2026,07,14 7月 子ども靴選び講座日程のお知らせ 2026,07,11 7月 ベビーマッサージ×足形・手形アート日程のお知らせ 2026,06,29 7月 カイロプラクティク日程のお知らせ 2026,06,25 今日の現場動画 更新しました 2026,06,25 7月 パステルアート日程のお知らせ 202"
"伊豆の国市","0","0","false","false","false","伊豆の国市移住定住支援サイト","https://www.city.izunokuni.shizuoka.jp/seisaku/ijuuteijuu.html","伊豆の国市／伊豆の国市移住定住支援サイト このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 伊豆の国市移住定住支援サイト 伊豆の国市ホームページ &nbsp; メニュー お問い合わせ 閉じる 知る 暮らす 働く 育てる 支援制度 ここから本文です。 お知らせ お知らせ 2月14日 静岡まるごと移住フェア（PDF：473KB） お知らせ一覧 伊豆の国市のオススメポイント 子育てを全力でサポート 充実した就農支援"
"菊川市","0","0","false","false","false","企業誘致","https://www.city.kikugawa.shizuoka.jp/shoukoukankou/kigyouyuuchi.html","菊川市／企業誘致 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 菊川市 読み上げる 文字サイズ 拡大 標準 縮小 色の変更 Foreign language サイトマップ ご意見・お問い合わせ 検索の方法 検索 メニュー ホーム &gt; 産業・仕事 &gt; 企業誘致 産業・仕事 商工業 農業 労働・雇用 お茶 菊川市マスコットキャラクター「きくのん」 ここから本文です。 更新日：2026年7月6日 企"
"菊川市","0","0","false","false","false","菊川市内公立小中学校一覧","https://www.city.kikugawa.shizuoka.jp/gakkoukyouiku/shouchuugakkou.html","菊川市／菊川市内公立小中学校一覧 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 菊川市 読み上げる 文字サイズ 拡大 標準 縮小 色の変更 Foreign language サイトマップ ご意見・お問い合わせ 検索の方法 検索 メニュー ホーム &gt; 子育て・教育 &gt; 小・中学校 &gt; 菊川市内公立小中学校一覧 子育て・教育 妊娠・子育て 教育委員会 文化・スポーツ・生涯学習 小中学校 学校"
"菊川市","0","0","false","false","false","堀之内小学校ニュース","https://www.city.kikugawa.shizuoka.jp/horinouchi/news.html","菊川市／堀之内小学校ニュース このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 ホーム &gt; 子育て・教育 &gt; 小・中学校 &gt; 堀之内小学校ニュース ここから本文です。 堀之内小学校ニュース 掲載する写真には、個人名を削除する画像処理をしています。 また、写真は、全て学校のタブレットまたは市教委より許可されたカメラで撮影しています。 令和8年7月15日（水曜日）今日の堀小 昨日以上に暑い日にな"
"菊川市","0","0","false","false","false","防災全般","https://www.city.kikugawa.shizuoka.jp/kurashi/bouhan_bousai/index.html","菊川市／防災全般 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 菊川市 読み上げる 文字サイズ 拡大 標準 縮小 色の変更 Foreign language サイトマップ ご意見・お問い合わせ 検索の方法 検索 メニュー ホーム &gt; 防災全般 くらし 戸籍・住民票 保険・年金 税金 環境 ごみ・リサイクル 上下水道 防災 消防本部&nbsp; 消費生活 住宅 交通・防犯 ペット・動物 死亡・火葬・霊"
"菊川市","0","0","false","false","false","交通・防犯","https://www.city.kikugawa.shizuoka.jp/kurashi/koutsuu/index.html","菊川市／交通・防犯 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 菊川市 読み上げる 文字サイズ 拡大 標準 縮小 色の変更 Foreign language サイトマップ ご意見・お問い合わせ 検索の方法 検索 メニュー ホーム &gt; 交通・防犯 くらし 戸籍・住民票 保険・年金 税金 環境 ごみ・リサイクル 上下水道 防災 消防本部&nbsp; 消費生活 住宅 交通・防犯 ペット・動物 死亡・火葬"
"菊川市","0","0","false","false","false","火葬・霊園","https://www.city.kikugawa.shizuoka.jp/kurashi/kasou_reien/index.html","菊川市／火葬・霊園 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 菊川市 読み上げる 文字サイズ 拡大 標準 縮小 色の変更 Foreign language サイトマップ ご意見・お問い合わせ 検索の方法 検索 メニュー ホーム &gt; 火葬・霊園 くらし 戸籍・住民票 保険・年金 税金 環境 ごみ・リサイクル 上下水道 防災 消防本部&nbsp; 消費生活 住宅 交通・防犯 ペット・動物 死亡・火葬"
"菊川市","0","0","false","false","false","土地","https://www.city.kikugawa.shizuoka.jp/kurashi/tochi/index.html","菊川市／土地 このサイトではJavaScriptを使用したコンテンツ・機能を提供しています。JavaScriptを有効にするとご利用いただけます。 本文へスキップします。 菊川市 読み上げる 文字サイズ 拡大 標準 縮小 色の変更 Foreign language サイトマップ ご意見・お問い合わせ 検索の方法 検索 メニュー ホーム &gt; 土地 くらし 戸籍・住民票 保険・年金 税金 環境 ごみ・リサイクル 上下水道 防災 消防本部&nbsp; 消費生活 住宅 交通・防犯 ペット・動物 死亡・火葬・霊園 土地"
